asset,feature,factor_bucket,5_zscore,10_zscore,20_zscore,5_mean,10_mean,20_mean,5,10,20,5_count,10_count,20_count
INDEXNYSEGIS:MID,Change_in_Dealer_Short_All,5.0,-0.00488470559416,0.15161997315,0.287654197128,-9.96580392929e-05,0.00395199288692,0.0153458386614,0.0204020564539,0.0260651206092,0.053348217459,197,197,197
INDEXNYSEGIS:MID,Change_in_Dealer_Spread_All,1.0,-0.0445125419512,-0.155793337615,-0.0630927659552,-0.00166976332042,-0.0107415223799,-0.00566667598096,0.0375121987472,0.068947251175,0.0898149874264,72,72,72
INDEXNYSEGIS:MID,Change_in_Dealer_Spread_All,2.0,-0.32190227647,-0.681255915185,0.0997057206022,-0.0069826357081,-0.0233006351235,0.00673028729474,0.0216917872861,0.0342024701792,0.0675015160022,22,22,22
INDEXNYSEGIS:MID,Change_in_Dealer_Spread_All,3.0,0.0605477650895,0.104987146875,0.127479249856,0.00203331080224,0.00444336755907,0.00731069265022,0.0335819298901,0.0423229670614,0.057348099071,1675,1675,1675
INDEXNYSEGIS:MID,Change_in_Dealer_Spread_All,4.0,0.414868582568,0.227161289677,-0.038806900579,0.0142450455881,0.0128429197805,-0.00437600032031,0.0343362842757,0.0565365683511,0.112763458432,49,49,49
INDEXNYSEGIS:MID,Change_in_Dealer_Spread_All,5.0,-0.0445188901833,0.0398707638586,0.403467151225,-0.00127668102478,0.00167096693999,0.0193518922479,0.0286772877654,0.0419095793076,0.0479639846495,73,73,73
INDEXNYSEGIS:MID,Change_in_Asset_Mgr_Long_All,1.0,-0.0655643159076,-0.00232404078934,0.112355866726,-0.00174864899293,-8.06199763294e-05,0.00470282114205,0.0266707425941,0.0346895702947,0.0418564804765,116,116,116
INDEXNYSEGIS:MID,Change_in_Asset_Mgr_Long_All,2.0,0.08481941697,0.0574764664581,-0.0411559627782,0.00333183978863,0.00316687419278,-0.00277549873542,0.0392815690988,0.0550986236269,0.0674385568472,419,419,419
INDEXNYSEGIS:MID,Change_in_Asset_Mgr_Long_All,3.0,0.0399653803889,0.0830339572101,0.183789761408,0.00116371480812,0.00329609379651,0.0111494523276,0.0291180716109,0.039695733014,0.060664164544,831,831,831
INDEXNYSEGIS:MID,Change_in_Asset_Mgr_Long_All,4.0,0.0576287272589,0.10548350899,0.127029470642,0.00212228720339,0.00459206394178,0.00753628776022,0.0368268970067,0.0435334772778,0.0593270815198,446,446,446
INDEXNYSEGIS:MID,Change_in_Asset_Mgr_Long_All,5.0,0.242282618642,0.267485442015,0.296820354356,0.00797442381756,0.0101675683643,0.0148704740478,0.0329137263839,0.0380116700472,0.0500992395889,79,79,79
INDEXNYSEGIS:MID,Change_in_Asset_Mgr_Short_All,1.0,-0.00682168329554,0.0853508197749,0.194327961791,-0.000189244602903,0.00336207268723,0.00870650654172,0.0277416283788,0.0393912172853,0.0448031588531,158,158,158
